dmanum,week,ex_loy_kc_reg,ex_loy_nkc_reg,ex_nloy_kc_reg,ex_nloy_nkc_reg,new_loy_kc_reg,new_loy_nkc_reg,new_nloy_kc_reg,new_nloy_nkc_reg,ex_loy_kc_final,ex_loy_nkc_final,ex_nloy_kc_final
716,5/11/2015,198560.2533,21365.26669,124088.9151,46561.92247,455.200002,497.89,6588.680006,28237.83002,90407.63,12447.98,58867.82
717,5/11/2015,521784.0964,27362.58,237772.3299,37745.36002,244,1725.71999,5923.889993,11375.10999,231598.37,15643.04,109183.91
718,5/11/2015,154162.9529,21090.24668,111044.6647,33611.30778,1655.835012,1268.64,7922.559995,20935.23998,69408.8,11715.41,52581.79
722,5/11/2015,858759.9491,53233.55166,442849.1874,99727.83304,1904.920353,391.97,17691.18571,29813.46,382582.3,29647.42,205950.96
724,5/11/2015,488465.4711,29313.90634,309998.5995,58713.74798,653.150008,1822.550003,13822.67001,23187.16735,218206.07,16777.9,143600.58
725,5/11/2015,750275.7425,46969.27103,355222.7261,100332.3846,63.99,1306.270004,12640.21999,34036.41998,337880.99,26352.77,169528.71
734,5/11/2015,140495.2345,13334.01602,95933.04915,15613.69001,0,608.989999,5670.470029,8156.330019,61618.36,7271.57,44966.96
736,5/11/2015,334859.1099,20176.73997,165242.1086,32340.90999,126.369997,1067.38,4694.95,9997.99001,142180.27,10994.66,74509.61
737,5/11/2015,299458.8463,9152.369995,155939.2251,23064.97001,0,58.68,3854.020003,8453.790001,132331.55,5369.29,72851.15
740,5/11/2015,7450.230011,424.914998,6362.660013,1805.730001,0,0,261.59,1802.520003,3349.54,189.25,3058.7
743,5/11/2015,189071.8164,34823.69665,96623.20988,35838.49999,165.979998,3415.009992,9572.790006,22417.85,91688.79,19848.25,48763.65
744,5/11/2015,60579.1209,8332.308,27616.95251,12241.12668,651.41222,587.849997,5231.84422,14677.30669,27955.41,4754.9,13220.01
745,5/11/2015,14465.58998,2478.689996,10964.63,2784.209994,0,0,1644.149998,4056.259996,6962.45,1290.01,5593.23
746,5/11/2015,145698.8968,19625.18998,87385.56006,26741.76003,545.489996,517.000002,5960.009997,17583.34001,65431.92,10809.8,41480.37
747,5/11/2015,7624.988503,2499.37,4861.24,1752.24,347.114289,360,138.899997,3037.280006,3512.89,1309.06,2761.54
749,5/11/2015,223241.9751,26077.63998,63742.70333,6364.019999,24.4,312.190001,7024.409995,4943.339989,103950.36,15363.62,30637.56
751,5/11/2015,6499919.21,567729.3639,3077732.98,754087.6016,3429.779998,11657.21,104444.7564,302457.5567,2919091.07,320445.36,1461225.44
752,5/11/2015,1399232.946,128726.6834,631822.6537,186021.92,1232.399991,1821.020001,24247.94002,59402.36001,636717.66,73568.21,302655.45
753,5/11/2015,6043363.582,608521.1982,2686844.335,556793.9931,8442.130009,15545.28429,114246.9086,256216.0256,2693897.72,335835.34,1260899.19
754,5/11/2015,99380.69565,15863.53001,67249.03669,22010.25998,100.969999,193.98,3118.419998,15591.06998,47793.87,9217.35,33441.65
755,5/11/2015,18134.8317,1733.43,15729.65996,5915.400005,440.187276,0,1622.930002,6788.453341,8877.77,1021.3,8580.87
756,5/11/2015,214785.1584,19257.95001,129529.5934,32766.60333,0,241.189996,6905.279993,22683.9975,98030.78,9788.61,63553.94
757,5/11/2015,650928.7564,53976.53003,386713.0666,81222.31335,612.55,2120.75,17219.73001,36899.97531,292147.36,29092.02,183217.23
758,5/11/2015,231684.0102,16217.85,103861.2988,23533.06998,0,409.48,5374.530018,18738.52353,105181.93,8909.95,49580.18
759,5/11/2015,173904.0357,13523.57001,89567.65997,22733.45,0,212.18,3733.430001,7707.452492,80981.76,7900.44,43837.94
760,5/11/2015,18373.88748,1990.513336,12430.17251,4434.359993,0,208,1077.860003,3408.550002,8645.42,1148.95,5766.14
762,5/11/2015,72285.89166,26966.02998,33831.32336,19640.45751,479.990005,1668.280002,13476.10999,42763.86665,34721.84,15348.47,16769.95
764,5/11/2015,239588.2776,13374.46001,158632.0241,31648.89919,417.259998,699.049991,6894.850003,16432.32002,112366.38,7780.5,77759.06
765,5/11/2015,1110161.35,150761.9601,245296.2881,54902.40003,664.700007,3911.290002,19570.64,41451.02501,507080.29,84414.66,116009.58
766,5/11/2015,8854.732839,1022,6597.96333,3225.860011,0,39.6,708.169995,4603.160011,4114.21,620.92,3266.37
767,5/11/2015,86089.30001,10027.12999,61543.59147,17536.67751,0,995.700005,3899.749989,7282.92,40330.44,5750.25,30436.38
770,5/11/2015,2635476.134,175792.111,1388094.196,327637.7247,7023.956677,6707.189998,56058.34002,136602.5417,1156968.67,98089.47,649283.91
771,5/11/2015,382479.6513,43351.40998,104187.52,11775.7,424.199995,682.960002,12768.01001,11752.28,177566.83,24287.26,49753.2
773,5/11/2015,240134.6719,19715.56002,120279.0264,18368.69,0,825.100003,5096.879994,11172.78714,111516.7,11106.2,58673.08
789,5/11/2015,1102018.942,171222.7735,363640.8591,73613.97996,3402.239993,4528.770004,18485.17003,48560.29001,502047,97946.78,167596.05
790,5/11/2015,1066132.769,122007.5102,561271.8465,147032.7633,1313.760003,3064.920007,28034.79999,75532.99,496275.2,69415.57,271373.46
798,5/11/2015,5065.199997,305.000001,4489.793995,1989.769998,0,0,58,1213.690006,2554.4,214.96,1899.75
800,5/11/2015,936684.5569,94411.97,248430.6636,16782.72,1717.899997,2338.630001,18410.80001,23640.65002,425632.47,53949.2,117809.3
801,5/11/2015,246116.3906,42525.95331,86729.38994,27893.26999,304.949998,737.980001,7098.199981,22067.61333,116430.2,25212.04,42205.88
802,5/11/2015,173435.5554,28719.87334,44511.06833,9675.56,150,760.04,4852.820001,10409.43999,83661.09,16607.03,21503.15
803,5/11/2015,18427527.71,1809673.173,4279046.793,370577.1743,22358.19999,53080.99625,367343.1234,587535.1615,8414408.76,1023696.28,2012009.58
804,5/11/2015,582646.3812,53737.83001,180613.5501,9274.713342,1879.269995,486.150004,14137.94001,20026.1025,269988.53,30580.72,86546.1
807,5/11/2015,5632680.399,721880.8288,1405368.203,193624.864,6620.549991,19422.83669,123415.4,262577.2904,2596146.14,407251.92,669616.79
810,5/11/2015,284415.0712,25155.54,191001.8002,43066.31002,459.97,1420.709997,11750.36003,27066.96715,131982.37,14257.11,94269.46
811,5/11/2015,904478.8495,130992.87,221381.126,73124.50001,1717.969997,1662.630001,12058.11999,42413.64503,418421.39,75624.1,107137.13
813,5/11/2015,194694.9091,12832.34001,103414.7211,20130.02333,799.519999,400.799996,4066.160004,16946.01801,89173.76,7757.79,49933.64
819,5/11/2015,2200250.017,519208.6828,663515.2803,184341.705,4308.234448,20425.58556,57819.50997,184782.1934,1039927.42,304612.69,320139.15
820,5/11/2015,1960229.106,210415.2885,995265.4512,231522.0789,4304.1,9457.533329,48388.78999,132247.4012,894599.3,120511.64,478085.64
821,5/11/2015,98559.17555,10620.2,47656.46999,13852.9157,207.99,418.19,2127.050001,9089.120005,46308.7,6161.58,23865.74
825,5/11/2015,3379581.612,343679.987,760408.0999,91197.6666,7572.409985,12212.28997,74010.45002,120210.28,1545190.02,191647.33,360563.54
828,5/11/2015,714192.2626,81539.56101,216784.4399,18586.49001,1857.690006,1803.829995,14836.34,26638.09,337860.07,47786.43,104390.46
839,5/11/2015,1982773.757,198846.3626,972569.6573,195626.01,1730.366367,7488.519038,51302.50001,118662.22,891092.59,110681.05,457474.16
855,5/11/2015,715465.6801,85490.37805,193083.203,19699.82001,1018.080001,2606.630001,14466.04856,26210.94501,337011.34,49129.68,92114.1
862,5/11/2015,5624750.664,611793.992,1323491.769,144531.0576,10018.90999,15226.82003,114374.066,158983.2551,2546653.52,342949.14,613400.59
866,5/11/2015,1790276.442,234145.4064,665698.184,32308.98002,5116.539994,7546.819987,40748.99997,52455.41501,822394.34,131905.64,312990.35
868,5/11/2015,666903.5701,66677.71504,150818.9275,15091.48002,1042.260006,3751.330003,13998.13999,17064.27998,298968.6,38269.53,70095.8
881,5/11/2015,535639.6012,52132.62001,295272.3309,52238.14,149.99,1133.709996,16570.35999,49096.00669,242977.38,27968.32,142078.52
999,5/11/2015,706366.2654,168546.9867,712083.9886,28001.82056,2876.220006,7381.08858,110919.45,84724.61871,333758.23,91508.04,346560.98
500,5/18/2015,953043.0634,104211.1133,395441.0961,106365.23,682.59,2701.409999,31428.89999,47772.67417,447550.17,55567.72,195247.08
501,5/18/2015,27550915.62,1852809.985,13126219.94,1820566.689,37113.4067,61040.38457,659779.1315,1025010.186,12529476.34,961827.93,6320240.87
502,5/18/2015,413009.0142,33517.60338,174710.1705,31517.80998,513.78,699.68,10397.79,11539.27,192161.79,17747.32,83433.38
503,5/18/2015,267977.2364,46684.19665,149583.8231,54447.64998,458.479999,1281.69,9490.486679,21600.56998,125043.99,23897.08,73415.77
504,5/18/2015,13900058.68,1171794.026,5869552.827,1234368.661,10949.36999,29002.76332,269487.4185,466748.3601,6331177.3,607216.78,2817998.28
505,5/18/2015,8534989.829,931658.7477,3111176.229,883554.4805,7164.539996,22119.36999,152820.5578,279741.1322,3896867.64,489321.65,1500722.66
506,5/18/2015,8475116.831,744351.2873,3815977.555,569407.0592,7572.609988,18727.95141,246945.5678,275754.2625,3948291.04,390888.16,1866880.63
507,5/18/2015,136694.6457,30613.17333,79982.78975,31206.39891,489.720005,2170.329997,8989.070022,24249.81666,63867.14,15857.78,39078.51
508,5/18/2015,5133200.178,472852.4588,1033526.583,278006.4918,2369.979992,6244.421107,84277.82002,129859.1467,2322871.46,248594.45,490880.49
509,5/18/2015,1420184.289,123532.8286,546584.5387,131113.264,524.489998,2523.760005,22311.72774,45096.62331,640294.23,64376.59,259665.39
510,5/18/2015,7069031.005,664857.7388,2919403.958,809170.9573,6416.139994,12618.57999,127230.3963,231439.6416,3230059.75,348246.35,1400686.73
511,5/18/2015,7241127.232,796271.7204,3359336.482,761119.943,10245.11001,21873.52999,176951.1317,326083.2465,3368016.95,416503.33,1645701.42
512,5/18/2015,4229135.526,424731.7008,1891382.761,514630.5441,5845.035022,8479.110001,94260.5701,184549.68,1951683.78,223249.79,925281.97
513,5/18/2015,1528668.876,148569.4242,595627.3049,140464.3339,1954.87,2543.08,35097.63997,53340.60005,690253,79396.64,283806.46
514,5/18/2015,2526636.05,328285.0416,773217.8483,129723.8654,2815.589998,8459.370015,54216.38663,82819.51998,1139551.55,173008.16,364775.9
515,5/18/2015,4877422.858,708763.6159,1416519.395,302240.5213,5796.819994,12256.49999,54286.33598,124657.0929,2251418.9,371310.25,670607.79
516,5/18/2015,502537.9355,31253.54999,225108.3322,42042.74499,980.379992,1086.939998,8582.379982,19068.88004,219223.5,15390.59,106986.59
517,5/18/2015,2792340.217,327371.3909,1245177.146,382788.2957,3360.883334,7175.899993,70633.14995,142645.3809,1291878.07,170910.96,605867.43
518,5/18/2015,1306035.408,163527.4386,643144.9162,184488.4567,2882.019994,2795.720001,27566.81993,67233.12997,601690.95,84704.79,307312.95
519,5/18/2015,674262.9497,104216.5933,267976.7034,110335.1333,2996,2465.859993,20576.86002,45282.16,307837.07,53580.22,132189.9
520,5/18/2015,332018.5988,38404.38004,187085.3674,50218.28998,0,851.930001,11571.53,16773.73251,157367.12,19601.96,90699.09
521,5/18/2015,2885579.332,387156.0558,834112.564,103738.6167,6892.633315,6634.619997,55801.83997,62456.18999,1328462.2,201735.04,401926.28
522,5/18/2015,274229.2129,35782.53001,138812.51,39449.99,1320.919996,1075.970001,13678.37002,14351.91001,129967.93,18601.78,68493.18
523,5/18/2015,544494.6521,54267.72414,277585.4636,70237.96288,391.9,1023.28,22368.83001,31762.08002,261596.29,29343.89,142283.54
524,5/18/2015,6327502.258,802315.0497,2976096.762,826043.3112,9518.237989,18816.18002,183789.5901,336894.3668,2940717.48,416072.72,1458693.04
525,5/18/2015,114080.7805,25130.16001,63811.68758,22440.49998,364.569995,816.58,7437.829996,11527.33001,55529.16,13189.83,32846.46
526,5/18/2015,316537.5938,22838.39466,150943.9683,30195.11002,432.93,0,5757.949987,9175.309993,140052.27,11525.27,70851.95
527,5/18/2015,5389399.45,1039716.164,1675178.216,455695.223,7462.920008,17001.87,70519.07005,149158.966,2503269.63,549643.81,800016.43
528,5/18/2015,1642009.526,249157.8295,725589.7476,172843.9568,3115.396671,10606.99001,71695.33998,159883.3001,766292.93,127291.85,357028.3
529,5/18/2015,2417795.73,249497.5557,1112037.751,257448.3866,1492.390001,6058.769994,45323.5367,91072.66497,1112796.63,129068.12,533123.33
530,5/18/2015,355475.5317,98733.85996,117273.915,57122.24006,406.636666,2697.670001,8695.59,33102.84554,169915.05,53018.27,59372.37
531,5/18/2015,373397.3553,47536.30297,205416.7,70642.105,574.179998,540.040002,17212.30999,22336.8,170311.93,23795.72,98720.62
532,5/18/2015,1336521.937,131066.4434,548909.1956,156958.48,1269.230001,4196.779997,38149.285,74078.91666,618478.08,68948.5,269558.29
533,5/18/2015,5080812.064,451392.2483,2267335.362,439960.4424,4425.62,7695.370003,99616.40003,171202.582,2351336.56,239168.64,1102216.51
534,5/18/2015,3467571.651,465294.4593,1438989.125,391260.029,3983.279996,12405.03665,127481.8786,209356.7933,1596930.97,238255.53,690795.29
535,5/18/2015,4431548.79,580652.8109,1733863.043,540160.0298,2847.530009,9280.749985,78813.37504,165956.75,2046566.82,296245.93,841506.46
536,5/18/2015,867328.9276,101430.3245,423676.8187,113553.4078,214.700003,1222.120001,18994.79999,34452.87664,393182.56,52145.93,203084.36
537,5/18/2015,168595.7033,24324.03001,82610.12404,21411.76999,185.99,316.78,7074.050004,12501.48,77469.43,13094.54,40434.66
538,5/18/2015,1397500.614,112948.3272,575240.5879,138494.9499,1466.400003,3738.04001,26527.32,48779.34,629950.56,57684.28,276211.57
539,5/18/2015,2517358.35,398924.8797,1091501.987,339197.0383,4007.329999,9283.749991,121970.6214,200508.8961,1153911.84,204059.14,530632.11
540,5/18/2015,653654.6714,53876.01357,299580.0761,79212.65294,209,1636.899998,18372.60999,34548.54332,303807.09,29175.67,145336.92
541,5/18/2015,1127077.18,146054.9875,519216.5816,128346.72,664.969996,3319.799995,32624.86336,47930.71999,525522.92,75856.36,253248.71
542,5/18/2015,2800997.394,302112.0733,1009353.643,274978.7667,2726.460001,5330.099997,46475.64998,86345.47667,1305478.85,157327.98,492871.45
543,5/18/2015,798991.5535,59890.84001,363542.9218,37258.99498,1108.980009,1762.399996,23911.71,20365.30001,365226.65,31027.78,177450.64
544,5/18/2015,1513925.737,189022.3016,656952.0694,185640.08,1775.69,4303.980013,48291.54997,83433.6414,703507.39,95714.31,320149.8
545,5/18/2015,268438.8748,50149.84567,127202.6242,42968.32998,953.370008,2352.45,14177.49004,21599.85666,127070.43,26091.02,64722.31
546,5/18/2015,775425.5195,108197.8623,346879.6859,85998.07334,771.379999,3620.050007,18924.99001,39113.64999,356921.29,55738.56,169583.16
547,5/18/2015,2248226.904,205182.4686,865708.901,208010.0944,853.570005,2869.630007,44649.7667,63927.84503,1028217.44,106267.76,418354.81
548,5/18/2015,894747.1276,113488.0767,459817.2977,118298.6543,1759.059993,6414.130004,55436.895,78626.96665,413745.16,57462.65,223715.32
549,5/18/2015,171100.8457,17039.64,72779.6833,28338.06,166,566.999998,4753.260003,13104.31571,79418.44,8880.78,36375.21
550,5/18/2015,347788.7631,41420.547,156372.3745,49342.66999,0,921.839996,12605.85,22608.73667,160015.48,21479.61,74464.56
551,5/18/2015,850097.3541,85714.85123,341524.9381,99111.44003,823.970004,1461.459999,25814.74999,29684.90501,382850.07,45241.39,161749.52
552,5/18/2015,22798.62998,1823.229993,14520.00666,2352.459994,0,0,1914.410009,1946.939998,11023.3,944.12,7453.42
553,5/18/2015,335183.8394,16565.35999,146316.7402,23476.93668,88,537.579998,6901.580005,8522.620003,151304.32,8818.21,70646.35
554,5/18/2015,309283.7387,25977.388,141826.5192,28457.41003,704.43,806.079998,10852.24,14001.225,141262.85,13530.25,65986.27
555,5/18/2015,1354834.985,109800.72,490213.6014,130685.8884,1995.319998,2513.319995,28621.15997,49873.745,617308,56732.77,237196.86
556,5/18/2015,2006920.911,325949.5735,682696.5592,169956.955,2842.890006,8007.819999,35757.36002,70037.50996,939470.64,171478.12,326553.3
557,5/18/2015,981200.9366,114503.5175,486879.7471,133756.6764,1080.080001,2671.830009,23887.91029,55152.71669,447048.92,59200.33,234451.28
558,5/18/2015,227213.4634,21532.82,88446.07955,20295.26,297.789998,222.000001,2291.680002,8074.689996,103476.74,10920.29,40846.73
559,5/18/2015,199540.2932,31479.84666,114344.3044,36983.36003,1112.890003,384.000004,4522.109997,10732.27999,93971.31,16897.81,55911.36
560,5/18/2015,2907285.74,643800.4304,753655.212,231069.562,6266.080014,13780.55,52354.35998,116618.6742,1360908,341884.13,361878.14
561,5/18/2015,1146800.6,220713.5144,429533.8262,234584.5343,4190.389996,4662.719994,36511.66003,98974.40329,532490.3,116354.84,209681.83
563,5/18/2015,2670155.666,275860.4903,1149834.631,357272.1279,1192.350002,6125.140009,41792.32,106523.6933,1205431.83,142122.47,547448.73
564,5/18/2015,896505.5619,118284.7376,431656.5064,113411.2917,1719.360003,3834.279999,32811.97999,47093.2105,414473.65,61323.97,211802.41
565,5/18/2015,238793.9988,17095.81248,102808.5399,23359.44001,147.989999,485.310001,5371.079999,8769.650005,108792.23,8393.57,50722.87
566,5/18/2015,3490450.462,319108.8817,1374732.488,344294.1916,2616.324284,4760.329996,49441.75684,105930.52,1567300.57,162931.38,652813.71
567,5/18/2015,1353895.18,216710.6599,645222.729,217136.8483,4641.21002,4830.419997,41926.92,90311.45,633696.46,111740.2,317387.81
569,5/18/2015,229555.9342,16745.35,126871.3929,24962.73003,363.950004,190,3001.310002,6477.623332,106445.47,8711.23,58858.3
570,5/18/2015,345246.0226,46041.30859,168348.5611,42226.32002,631.530005,992.12,14401.44001,20245.77,158905.48,23571.38,80789.1
571,5/18/2015,947846.6363,138415.7904,430946.0326,117821.9075,3777.809993,3240.160002,35501.27001,70964.04504,441579.09,72135.47,212105.55
573,5/18/2015,416679.0792,61477.0486,216762.1209,75765.87335,361.480001,1781.449998,20556.42002,40975.98999,195072.56,31601,109338.51
574,5/18/2015,617542.5423,73914.47235,256614.0967,77183.10001,435.480001,1852.550003,11494.65997,27099.3067,282384.82,38034.39,125470.15
575,5/18/2015,577820.2109,78967.11901,308858.8671,72843.98997,0,2161.984999,19520.14,33212.36333,273095.36,41315.93,153856.67
576,5/18/2015,298525.4546,32027.16002,135670.3778,34216.33999,1201.979996,862.379995,6848.570003,16393.82998,134274.19,16288.13,65556.07
577,5/18/2015,1648781.565,164404.0667,678125.302,172745.196,421.969998,4404.049997,37790.28,78388.70003,741142.85,84518.71,321176.04
581,5/18/2015,588117.6241,64899.31994,230293.555,64331.95995,268.000001,1023.72001,12807.05001,20156.69998,273176.99,34421.81,115500.43
582,5/18/2015,180171.3517,24276.45999,74576.08342,29349.28001,499.999994,466.98,2877.813335,7392.580005,82588.47,12294.5,35732.33
583,5/18/2015,24601.94998,916.03333,12776.29286,1803.840001,340.97,713.000009,1111.950002,413.990001,11471.62,416.21,6214.96
584,5/18/2015,112866.0468,18358.27997,55699.88395,21790.00002,224.99,58.16,4332.520002,5096.490016,54111.2,9600.09,28360.29
588,5/18/2015,1248404.445,134856.4966,573044.8006,161161.9236,2257.930001,1792.689998,26009.13998,38828.77499,577338.32,71611.45,275155.23
592,5/18/2015,135418.1529,22630.88456,56204.18004,21437.16499,94.98,572.000002,6268.430008,11297.81335,63040.63,11829.04,26976.35
596,5/18/2015,188827.0388,20800.03002,74797.86335,17846.58998,190.8,466.41,2641.660003,5752.889996,90279.4,10741.53,37157.2
597,5/18/2015,181670.5453,20286.61001,83632.64198,23717.24998,239.79,578.57,6421.890007,8117.900003,83621.29,11176.92,40794.19
598,5/18/2015,259224.5132,30414.44998,122756.7009,41398.99664,235.98,1070.58,5438.989994,14199.8,121069.78,16023.63,61255.28
600,5/18/2015,327320.7017,74751.69002,71912.16002,35003.97,0,2300.340005,6581.250006,25103.01834,158493.63,40403.2,36072.83
602,5/18/2015,16940853.73,1685869.178,6813463.094,1652911.812,14994.17999,41387.59664,310717.8766,614693.8845,7873123.6,892299.11,3325562.25
603,5/18/2015,254095.1814,22201.24999,110336.1908,32696.53996,259.579999,821.990001,8878.390008,10841.33,116688.41,11093.86,53796.64
604,5/18/2015,476585.6311,57656.86213,196947.5044,64870.44996,236.569999,1661.31,13286.30999,20834.53669,224252.99,29796.8,97343.43
605,5/18/2015,348586.4068,36836.31167,182696.2946,56247.4483,127.19,589.170003,10394.73999,18877.89001,161930.03,19395.24,90121.56
606,5/18/2015,98730.26683,16153.88444,57513.51,21623.50002,733.99,925.740008,6884.199977,9524.180003,47428.53,8243.47,30275.31
609,5/18/2015,5273628.78,817478.6595,1460313.579,314001.5033,11237.93152,18094.486,81965.93002,152965.2349,2449332.95,433175.74,698997.94
610,5/18/2015,851236.7779,87685.84002,374872.0673,84411.85001,1558.969999,1222.320001,11607.79001,19768.15998,399002.6,45762.55,183703.24
611,5/18/2015,455093.894,29885.27999,217591.982,45345.35998,38,957.039994,10613.65,16476.09999,205927.04,15909.27,105459.09
612,5/18/2015,267737.9355,55104.35002,99387.96705,46025.30997,380.94,1394.879998,14121.95001,28800.99997,128656.28,28339.82,49273.1
613,5/18/2015,6693924.773,559053.0024,3019015.851,718908.1789,6256.969997,14804.98923,150291.73,218593.7027,3104286.87,297545.31,1473224.44
616,5/18/2015,2882214.775,333045.6029,1210353.019,375201.0394,3643.019989,6224.428321,67664.05999,136401.1767,1340220.63,175272.3,589949.41
617,5/18/2015,8256944.818,859172.4853,2174762.148,537255.8846,6029.199987,8798.389981,71859.51751,132603.9355,3800895,459674,1046767.27
618,5/18/2015,4912386.422,921978.8831,998601.4835,419287.1212,8251.65332,23201.66002,136933.3957,243727.0809,2323911.12,485070.06,491463.64
619,5/18/2015,684740.9577,81768.20243,336346.538,70932.82,1344.759998,2215.040004,24699.09001,37885.18334,316398.33,43109.46,164229.16
622,5/18/2015,251605.2716,71742.73998,120319.5125,88116.06473,186.789998,2716.680002,12372.18,51073.50899,123098.93,39011.72,59729.07
623,5/18/2015,6999018.241,1311290.831,1372503.908,558532.8532,11454.32499,25894.79287,159499.1301,302406.6907,3280528.19,692524.35,670106.37
624,5/18/2015,336290.4026,17313.51998,168931.0332,42681,537.999996,677.95,7140.579993,15555.18,158523,8526.82,85221.38
625,5/18/2015,577772.9912,165525.4392,160849.7091,56047.83169,257.99,5209.769995,21253.51002,34575.51333,278739.57,87417.43,80935.18
626,5/18/2015,73256.41338,13549.33998,23004.39999,5528.149995,0,103.99,1785.470005,4370.749998,35618.98,6633.92,11501.3
627,5/18/2015,239773.6171,52031.48002,70448.96858,40358.90001,0,953.000002,5816.950015,21669.79997,118277.29,28739.62,34759.47
628,5/18/2015,86368.84335,14946.05997,59468.57001,21008.54999,241.56,904.959998,5042.26999,10082.46999,40760.74,7872.2,30313.58
630,5/18/2015,592878.3749,77368.88999,313456.5238,98553.95336,1628.659998,2899.079997,29837.96431,54301.13426,277459.78,40262.13,155195.04
631,5/18/2015,92741.54129,12474.87002,38597.96996,17170.72999,205.6,166.2,3013.969995,6653.710001,43382.41,6957.11,21405.04
632,5/18/2015,730806.5451,78190.11,382542.7997,98768.70496,1754.239998,1875.800001,21908.68497,40321.39833,338866.35,40570.16,185480.94
633,5/18/2015,183092.7763,34194.59998,58845.44666,16412.26,368.369998,1192.530011,9093.280014,13613.33332,85456.76,17891.2,30518.32
634,5/18/2015,226922.6717,33182.05668,62452.62018,23277.44499,252.000002,623.979997,8258.736673,21989.73003,110420.2,17931.01,31826.35
635,5/18/2015,1751860.825,341780.7321,294976.9527,155516.5366,2823.909999,7318.689992,36132.72001,89294.41928,838128.4,183261.5,145753.61
636,5/18/2015,675117.6691,116989.3373,148149.51,34227.61999,674.460002,2601.270004,16115.605,28247.94999,318161.18,60636.77,72826.21
637,5/18/2015,1347471.348,119393.3261,605875.7765,160020.0066,2330.839996,2216.109999,23927.45002,47784.71333,628587.74,62349.56,300500.45
638,5/18/2015,113758.5349,10985.16001,76377.84504,21093.64999,69.950001,219.289998,3534.96,7095.319997,54729.48,5599.36,38414.05
639,5/18/2015,74486.1836,11410.54001,40881.07664,13519.83,137.99,137.3,1909.399991,5051.690004,35913.46,5855.45,20159.16
640,5/18/2015,632626.1913,87042.16,358307.888,118290.0234,874.179997,2990.420001,29045.96602,58182.48001,296465.09,44922.04,176976.73
641,5/18/2015,1446857.154,291114.9088,325361.9182,102740.22,2592.679996,7131.880015,37590.56667,64434.75668,687172.43,150920.36,160978.23
642,5/18/2015,111050.3797,21055.24998,68706.84603,25420.89749,365.369999,876.17,5929.849999,15355.60666,56423.08,11526.66,35639.17
643,5/18/2015,92618.22392,13970.16,54517.37004,24141.75001,228.480002,672.859999,3035.273328,8001.940017,43402.1,7334.96,29285.01
644,5/18/2015,15609.04666,3651.540003,9479.910014,2973.200012,0,148,1229.749999,3508.750002,7085.5,1895.13,5123.53
647,5/18/2015,5381.789997,523.879998,10970.55669,663.349995,0,71.99,841.980006,1641.450004,2918.71,264.3,5455.27
648,5/18/2015,1430135.003,144180.8442,622632.1652,151670.58,1554.249991,3471.719998,29296.06498,43062.37333,660686.71,74762.78,300557.23
649,5/18/2015,1021480.668,116883.6071,396834.9359,96599.38502,1114.74,3365.439987,21145.43999,40181.85996,467497.61,60300.56,189847.12
650,5/18/2015,1183476.098,151921.0584,641896.6654,204204.43,2100.749997,4817.040009,32941.26998,88568.04998,561144.3,79338.11,318004.5
651,5/18/2015,250846.3005,47812.42762,58760.03,27735.21001,388.67,1143.870011,7282.539994,12332.21,120746.72,25403.91,28998.92
652,5/18/2015,1378047.395,115868.0566,657909.0167,157511.5581,1370.790002,2471.070005,33600.6875,57861.19007,640208.32,60516.5,323695.69
656,5/18/2015,205042.7373,27211.52999,80641.67009,29215.08997,713.18,1549.879999,7426.207501,10560.84666,95787.67,13468.15,38739.42
657,5/18/2015,154131.6508,24671.43997,38020.30331,21539.90998,599.98,927.049999,4172.500008,12865.60001,71994.78,13031.8,19644.13
658,5/18/2015,3403181.967,234188.427,934529.6777,204193.4217,1310.319999,3205.790002,37983.47334,60811.59668,1548458.43,122905.06,442139.67
659,5/18/2015,1946876.197,277977.2533,948350.7626,280832.1485,2652.080005,7734.329997,56201.19282,109136.7167,900897.7,142386.48,465491.46
661,5/18/2015,19801.48001,2515.350002,8541.780005,1398.140001,0,149.99,604.990002,3208.46,9796.57,1340.95,4221.69
662,5/18/2015,159429.2217,33248.72996,46476.18998,17612.86999,903.359992,531.98,4034.210003,7215.789997,75808.86,17733.04,22061.39
669,5/18/2015,2047041.598,186836.7534,593712.3328,177468.609,763.980001,2949.020004,35799.21278,56558.55331,948718.17,100650.87,286480.06
670,5/18/2015,448425.6384,45435.02496,283161.2922,86904.13002,372.969999,1181.519996,18728.88998,34743.23997,210378.99,24611.17,140541.98
671,5/18/2015,763516.8436,147727.8122,296239.4946,98683.43148,2592.339988,6794.009998,23544.51001,47877.88002,362160.9,78593.76,146081.46
673,5/18/2015,105012.099,10813.22999,65336.95997,24167.26998,323,148.59,9973.270025,15431.47,50023.02,5529.33,33196.99
675,5/18/2015,1189709.265,104927.8124,508963.0164,120504.1966,1014.409998,1510.620004,20653.42995,36924.03001,558113.61,54844.02,251889.57
676,5/18/2015,416118.8765,32246.855,218902.7884,44700.56999,184.329999,1503.330006,16631.46804,21322.72,186630.42,16806.49,107661.26
678,5/18/2015,972163.1853,135137.644,495440.2264,170716.0606,459.189998,4371.960014,27152.94998,49103.90997,452964,72089.78,241969.02
679,5/18/2015,1597007.133,144854.986,684258.7025,222266.4193,1676.269999,2145.950007,36210.06,64192.35335,752424.76,76018.57,338711.55
